Unnamed: 0,Airline,Source,Destination,Total_Stops,Price,Date,Month
3324,Vistara,Kolkata,Banglore,1 stop,8610,15,5
10499,Vistara,Banglore,Delhi,non-stop,5613,15,4
8320,Multiple carriers,Delhi,Cochin,1 stop,10261,1,6
8933,Jet Airways,Delhi,Cochin,1 stop,10262,6,6
6081,Jet Airways,Delhi,Cochin,1 stop,16289,9,3
6398,Multiple carriers,Delhi,Cochin,1 stop,13727,18,5
6201,IndiGo,Delhi,Cochin,1 stop,8075,27,3
288,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
6769,Vistara,Kolkata,Banglore,1 stop,8662,6,5
8847,IndiGo,Chennai,Kolkata,non-stop,3540,15,6
2637,Jet Airways,Delhi,Cochin,2 stops,9412,27,3
7233,Air India,Delhi,Cochin,2 stops,12856,3,3
476,Vistara,Banglore,Delhi,non-stop,4878,3,6
7844,Jet Airways,Delhi,Cochin,2 stops,13014,1,6
9758,SpiceJet,Banglore,New Delhi,non-stop,6205,9,3
231,Air India,Kolkata,Banglore,non-stop,4460,12,4
4152,Jet Airways,Delhi,Cochin,1 stop,14714,24,6
10121,Air India,Banglore,New Delhi,2 stops,10835,18,3
738,Air India,Delhi,Cochin,1 stop,8907,27,5
7165,Jet Airways,Banglore,Delhi,non-stop,7229,12,5
843,IndiGo,Banglore,Delhi,non-stop,3943,9,5
7324,Jet Airways,Banglore,Delhi,non-stop,7229,27,4
6835,Jet Airways,Mumbai,Hyderabad,2 stops,20845,6,3
6212,Multiple carriers,Delhi,Cochin,1 stop,9627,21,5
5453,Multiple carriers,Delhi,Cochin,1 stop,10197,15,5
3277,Jet Airways,Mumbai,Hyderabad,non-stop,4050,9,3
4894,SpiceJet,Banglore,New Delhi,non-stop,6205,24,3
9101,IndiGo,Kolkata,Banglore,non-stop,4804,27,4
5154,Multiple carriers,Delhi,Cochin,1 stop,10197,9,5
4325,Multiple carriers,Delhi,Cochin,1 stop,7997,18,5
1323,SpiceJet,Delhi,Cochin,1 stop,8382,9,3
1847,Jet Airways,Kolkata,Banglore,1 stop,10031,24,3
2006,Vistara,Kolkata,Banglore,1 stop,7927,9,5
2411,Jet Airways,Kolkata,Banglore,1 stop,11134,24,3
4735,Multiple carriers,Delhi,Cochin,1 stop,8073,18,5
6422,Jet Airways,Delhi,Cochin,2 stops,13882,9,6
4579,IndiGo,Delhi,Cochin,1 stop,6147,15,6
1042,Air India,Delhi,Cochin,2 stops,8245,21,3
4651,Air India,Kolkata,Banglore,2 stops,14083,6,5
801,IndiGo,Banglore,Delhi,non-stop,3419,1,6
7810,Jet Airways,Delhi,Cochin,1 stop,17024,6,3
8918,Air India,Delhi,Cochin,1 stop,8907,27,6
1408,Jet Airways,Banglore,New Delhi,1 stop,13555,18,3
8210,Jet Airways,Kolkata,Banglore,1 stop,14781,1,5
69,IndiGo,Chennai,Kolkata,non-stop,6297,12,3
6387,Multiple carriers,Delhi,Cochin,1 stop,8266,21,5
2776,Jet Airways,Delhi,Cochin,2 stops,10929,21,3
5193,Multiple carriers,Delhi,Cochin,1 stop,15147,6,3
4609,Jet Airways,Delhi,Cochin,2 stops,8367,21,3
1590,SpiceJet,Mumbai,Hyderabad,non-stop,2017,12,6
8266,SpiceJet,Kolkata,Banglore,non-stop,4096,6,3
4635,Jet Airways,Kolkata,Banglore,1 stop,13941,12,5
6235,Jet Airways,Delhi,Cochin,1 stop,10262,3,6
1076,Jet Airways,Banglore,Delhi,non-stop,5198,3,5
3745,SpiceJet,Kolkata,Banglore,non-stop,3873,12,4
3491,Jet Airways,Kolkata,Banglore,1 stop,8586,1,5
3781,IndiGo,Banglore,Delhi,non-stop,3943,12,5
1473,IndiGo,Chennai,Kolkata,non-stop,3850,18,5
4492,Air Asia,Banglore,Delhi,non-stop,4483,3,5
9667,GoAir,Delhi,Cochin,1 stop,6112,3,3
2617,Jet Airways,Delhi,Cochin,1 stop,16079,27,5
6833,Multiple carriers,Delhi,Cochin,1 stop,13377,6,6
1583,Jet Airways,Kolkata,Banglore,1 stop,9663,9,5
4189,Multiple carriers,Delhi,Cochin,1 stop,6916,6,3
5713,Vistara,Kolkata,Banglore,1 stop,8452,15,5
7332,Air India,Delhi,Cochin,1 stop,8372,27,6
409,Multiple carriers,Delhi,Cochin,1 stop,8266,12,6
3897,IndiGo,Kolkata,Banglore,non-stop,4804,1,6
2973,Jet Airways,Banglore,New Delhi,1 stop,16736,6,3
6255,Jet Airways,Banglore,New Delhi,non-stop,8016,24,3
5846,IndiGo,Kolkata,Banglore,non-stop,6565,1,3
4370,IndiGo,Banglore,Delhi,non-stop,3943,12,6
3114,IndiGo,Kolkata,Banglore,1 stop,5268,21,5
2743,Jet Airways,Delhi,Cochin,1 stop,12239,21,5
477,Jet Airways,Kolkata,Banglore,1 stop,10844,18,5
1331,IndiGo,Kolkata,Banglore,non-stop,6565,24,3
2295,Multiple carriers,Delhi,Cochin,1 stop,13504,15,6
10296,Jet Airways,Banglore,New Delhi,1 stop,16736,6,3
6418,Air India,Kolkata,Banglore,non-stop,5170,21,3
1784,Air India,Mumbai,Hyderabad,2 stops,14219,6,3
6804,Jet Airways,Kolkata,Banglore,1 stop,13067,12,5
752,IndiGo,Delhi,Cochin,1 stop,5054,27,5
6468,Vistara,Banglore,Delhi,non-stop,4878,18,5
4534,SpiceJet,Mumbai,Hyderabad,non-stop,1965,3,6
8593,Air India,Delhi,Cochin,2 stops,11989,21,5
6729,Jet Airways,Kolkata,Banglore,1 stop,14151,18,5
7955,Air India,Banglore,New Delhi,non-stop,4441,24,3
5500,Jet Airways,Mumbai,Hyderabad,non-stop,4995,6,5
1032,Multiple carriers,Delhi,Cochin,1 stop,8018,15,6
5800,Air Asia,Delhi,Cochin,1 stop,6451,27,5
6965,Multiple carriers,Delhi,Cochin,1 stop,12192,27,6
468,Air Asia,Delhi,Cochin,1 stop,13774,3,3
1549,SpiceJet,Chennai,Kolkata,non-stop,3597,18,5
7053,Multiple carriers,Delhi,Cochin,1 stop,6732,27,3
9112,Jet Airways,Delhi,Cochin,1 stop,10262,15,6
2699,Jet Airways,Delhi,Cochin,1 stop,12898,21,5
8021,IndiGo,Kolkata,Banglore,non-stop,4804,6,6
6904,Multiple carriers,Delhi,Cochin,1 stop,7740,1,6
1026,IndiGo,Banglore,Delhi,non-stop,4823,3,4
10364,Jet Airways Business,Banglore,New Delhi,1 stop,57209,1,3
7728,Jet Airways,Banglore,Delhi,non-stop,4544,9,4
6856,Air India,Banglore,New Delhi,non-stop,7486,24,3
7396,Jet Airways,Delhi,Cochin,1 stop,15554,9,3
3548,Multiple carriers,Delhi,Cochin,1 stop,6943,27,5
7439,Air India,Delhi,Cochin,2 stops,12436,9,6
2366,Jet Airways,Delhi,Cochin,2 stops,15812,24,6
5711,Air India,Mumbai,Hyderabad,2 stops,13904,6,3
10576,IndiGo,Mumbai,Hyderabad,non-stop,5755,21,6
774,Vistara,Banglore,New Delhi,non-stop,5403,21,3
3907,Multiple carriers,Delhi,Cochin,1 stop,14153,3,3
9383,Air India,Delhi,Cochin,2 stops,12199,9,6
4138,Jet Airways,Delhi,Cochin,1 stop,5406,1,4
8428,SpiceJet,Mumbai,Hyderabad,non-stop,2017,3,4
641,Vistara,Banglore,Delhi,non-stop,5403,21,4
4706,Air Asia,Delhi,Cochin,1 stop,7452,18,5
6256,IndiGo,Banglore,Delhi,non-stop,4823,12,6
6857,SpiceJet,Chennai,Kolkata,non-stop,7298,6,3
5628,Jet Airways,Delhi,Cochin,1 stop,18581,24,6
3871,SpiceJet,Banglore,Delhi,non-stop,3919,1,4
9069,Jet Airways,Kolkata,Banglore,1 stop,8586,24,5
1110,Multiple carriers,Delhi,Cochin,1 stop,8475,27,5
4234,Jet Airways,Delhi,Cochin,1 stop,10262,3,6
866,Air India,Delhi,Cochin,non-stop,4939,15,3
1424,Jet Airways,Mumbai,Hyderabad,2 stops,24115,6,3
5586,Jet Airways,Mumbai,Hyderabad,non-stop,4995,27,6
6115,Multiple carriers,Delhi,Cochin,1 stop,6513,9,5
9075,Air India,Delhi,Cochin,1 stop,7952,6,6
7145,Air Asia,Kolkata,Banglore,non-stop,4107,24,4
9091,Multiple carriers,Delhi,Cochin,1 stop,13587,15,6
7390,GoAir,Banglore,New Delhi,non-stop,7305,9,3
963,Jet Airways,Delhi,Cochin,2 stops,10368,15,6
1686,IndiGo,Delhi,Cochin,1 stop,7191,6,5
10239,Jet Airways,Kolkata,Banglore,1 stop,13994,9,6
633,Jet Airways,Banglore,Delhi,non-stop,5198,1,5
2582,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4
7460,IndiGo,Banglore,New Delhi,non-stop,5694,24,3
4082,IndiGo,Delhi,Cochin,1 stop,7663,3,3
3336,Jet Airways,Kolkata,Banglore,1 stop,12692,6,6
2178,IndiGo,Kolkata,Banglore,1 stop,4226,3,4
363,Air India,Banglore,New Delhi,1 stop,14594,6,3
7559,IndiGo,Chennai,Kolkata,non-stop,3597,27,6
2842,Air India,Delhi,Cochin,1 stop,7480,1,5
5831,Jet Airways,Delhi,Cochin,1 stop,14714,3,6
3604,Air India,Banglore,Delhi,non-stop,5228,18,4
3628,IndiGo,Banglore,Delhi,non-stop,4823,15,4
6978,IndiGo,Kolkata,Banglore,non-stop,5224,1,6
546,Jet Airways,Delhi,Cochin,1 stop,10262,24,6
9753,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6
471,Air India,Delhi,Cochin,1 stop,8669,3,6
1645,IndiGo,Banglore,Delhi,non-stop,4823,21,4
4679,IndiGo,Delhi,Cochin,non-stop,8626,12,5
3366,Jet Airways,Banglore,Delhi,non-stop,8016,9,6
6743,Air India,Delhi,Cochin,1 stop,6681,27,3
1174,Jet Airways,Kolkata,Banglore,1 stop,14781,1,5
4522,Jet Airways,Banglore,New Delhi,1 stop,14815,18,3
7978,Vistara,Kolkata,Banglore,1 stop,9345,21,5
3935,Multiple carriers,Delhi,Cochin,1 stop,12615,9,3
2589,Air India,Delhi,Cochin,2 stops,11491,15,5
2000,GoAir,Kolkata,Banglore,1 stop,7335,24,5
7786,IndiGo,Chennai,Kolkata,non-stop,3597,15,6
5468,SpiceJet,Banglore,New Delhi,non-stop,6309,15,3
4022,GoAir,Banglore,Delhi,non-stop,3419,27,5
9641,IndiGo,Chennai,Kolkata,non-stop,3597,21,6
5085,Jet Airways,Banglore,Delhi,non-stop,6478,6,6
3928,Vistara,Banglore,Delhi,non-stop,4878,1,6
4151,IndiGo,Delhi,Cochin,1 stop,6442,15,4
2642,Jet Airways,Delhi,Cochin,1 stop,10262,3,6
377,Jet Airways,Kolkata,Banglore,1 stop,6224,12,6
1413,IndiGo,Delhi,Cochin,1 stop,5054,21,5
10666,Jet Airways,Delhi,Cochin,1 stop,10262,12,6
9705,Air India,Kolkata,Banglore,2 stops,15170,18,5
4790,Jet Airways,Banglore,New Delhi,1 stop,17471,6,3
5138,IndiGo,Chennai,Kolkata,non-stop,5277,21,6
7541,Jet Airways,Kolkata,Banglore,1 stop,10844,6,6
9501,Air India,Mumbai,Hyderabad,non-stop,3100,21,6
816,Air India,Kolkata,Banglore,1 stop,6528,24,5
2416,Multiple carriers,Delhi,Cochin,1 stop,8073,9,5
9635,Jet Airways,Delhi,Cochin,1 stop,12242,27,3
10633,Multiple carriers,Delhi,Cochin,1 stop,7308,27,5
5827,Air India,Mumbai,Hyderabad,non-stop,3100,24,5
2143,Air India,Delhi,Cochin,2 stops,12488,12,6
1804,Air India,Delhi,Cochin,2 stops,10283,6,3
3113,Air India,Delhi,Cochin,1 stop,5704,21,3
8543,Jet Airways,Kolkata,Banglore,1 stop,10844,9,5
9481,IndiGo,Banglore,Delhi,non-stop,3943,6,5
5088,GoAir,Banglore,Delhi,non-stop,5048,18,4
3146,IndiGo,Kolkata,Banglore,1 stop,4226,24,4
10356,SpiceJet,Mumbai,Hyderabad,non-stop,2753,12,6
9871,SpiceJet,Kolkata,Banglore,non-stop,4622,6,3
5325,Air India,Delhi,Cochin,1 stop,7690,9,6
122,Jet Airways,Kolkata,Banglore,1 stop,9663,6,5
179,Multiple carriers,Delhi,Cochin,1 stop,14277,21,5
9863,SpiceJet,Delhi,Cochin,1 stop,4098,3,4
8651,IndiGo,Chennai,Kolkata,non-stop,3850,9,5
5339,Air India,Delhi,Cochin,2 stops,10651,15,5
9012,IndiGo,Banglore,New Delhi,non-stop,7648,3,3
5951,Multiple carriers,Delhi,Cochin,1 stop,9794,21,5
7556,Jet Airways,Delhi,Cochin,1 stop,10262,9,6
1159,Multiple carriers,Delhi,Cochin,1 stop,12717,15,6
237,Multiple carriers,Delhi,Cochin,1 stop,13727,18,5
1536,Jet Airways,Delhi,Cochin,2 stops,11702,21,3
10039,Air India,Chennai,Kolkata,non-stop,4667,6,5
4251,IndiGo,Delhi,Cochin,1 stop,6027,9,5
3438,Air India,Delhi,Cochin,2 stops,12497,24,6
7045,Air India,Mumbai,Hyderabad,non-stop,2575,27,3
9712,Jet Airways,Kolkata,Banglore,1 stop,9314,6,5
5271,IndiGo,Chennai,Kolkata,non-stop,3597,27,5
1539,IndiGo,Delhi,Cochin,1 stop,6938,6,6
3421,IndiGo,Chennai,Kolkata,non-stop,3850,1,5
4411,SpiceJet,Chennai,Kolkata,non-stop,3384,27,3
1208,IndiGo,Mumbai,Hyderabad,non-stop,2754,15,6
899,Jet Airways,Kolkata,Banglore,1 stop,14571,9,6
2619,IndiGo,Delhi,Cochin,1 stop,12351,9,3
1729,IndiGo,Delhi,Cochin,1 stop,6069,18,5
7861,SpiceJet,Kolkata,Banglore,non-stop,4174,18,4
8321,IndiGo,Chennai,Kolkata,non-stop,6297,9,3
2189,SpiceJet,Kolkata,Banglore,non-stop,3873,18,6
8599,Air India,Delhi,Cochin,non-stop,6094,15,5
2363,Air India,Kolkata,Banglore,1 stop,11096,21,5
3352,SpiceJet,Banglore,New Delhi,non-stop,7648,3,3
3986,Air India,Mumbai,Hyderabad,non-stop,3100,15,5
6730,Air India,Kolkata,Banglore,2 stops,10151,6,5
3947,IndiGo,Kolkata,Banglore,non-stop,4804,15,5
9653,Vistara,Kolkata,Banglore,1 stop,9345,21,5
2146,IndiGo,Banglore,New Delhi,non-stop,12649,3,3
1484,Jet Airways,Delhi,Cochin,2 stops,18804,6,6
2810,Vistara,Banglore,Delhi,non-stop,4878,6,5
9156,Jet Airways,Delhi,Cochin,1 stop,5406,27,3
10440,GoAir,Banglore,New Delhi,non-stop,5706,24,3
10608,Jet Airways,Kolkata,Banglore,1 stop,8586,12,5
6241,Air India,Delhi,Cochin,non-stop,7931,6,3
7976,Jet Airways,Delhi,Cochin,2 stops,9254,21,3
6744,IndiGo,Banglore,Delhi,non-stop,3943,24,6
9312,Jet Airways,Kolkata,Banglore,1 stop,13941,1,5
4180,Multiple carriers,Delhi,Cochin,1 stop,12524,1,6
5135,Jet Airways,Delhi,Cochin,1 stop,18371,15,6
9979,Jet Airways,Banglore,New Delhi,1 stop,12284,18,3
3694,IndiGo,Banglore,Delhi,non-stop,4591,27,4
8058,IndiGo,Banglore,Delhi,non-stop,4284,12,5
1961,Jet Airways,Banglore,Delhi,non-stop,4030,6,5
555,Vistara,Kolkata,Banglore,1 stop,8610,1,4
4744,Multiple carriers,Delhi,Cochin,1 stop,11200,1,6
1165,Jet Airways,Mumbai,Hyderabad,non-stop,5678,12,5
1588,Air India,Delhi,Cochin,1 stop,9194,6,6
9434,GoAir,Delhi,Cochin,1 stop,4692,24,6
8747,SpiceJet,Mumbai,Hyderabad,non-stop,2017,6,5
397,IndiGo,Chennai,Kolkata,non-stop,3597,3,6
6519,SpiceJet,Kolkata,Banglore,non-stop,3841,21,5
5881,Jet Airways,Delhi,Cochin,1 stop,10262,15,6
5857,Jet Airways,Banglore,New Delhi,1 stop,17471,6,3
1463,Jet Airways,Banglore,Delhi,non-stop,8016,21,6
7653,Air India,Kolkata,Banglore,1 stop,10203,12,6
1602,Jet Airways,Delhi,Cochin,2 stops,15318,18,5
8017,SpiceJet,Chennai,Kolkata,non-stop,3597,15,5
300,IndiGo,Mumbai,Hyderabad,non-stop,2754,3,5
8936,Jet Airways,Kolkata,Banglore,1 stop,9663,18,5
10315,Jet Airways,Kolkata,Banglore,1 stop,10844,18,5
8890,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3
7640,Jet Airways,Kolkata,Banglore,1 stop,9663,21,5
3879,IndiGo,Kolkata,Banglore,non-stop,4804,3,5
5392,Vistara,Banglore,Delhi,non-stop,4878,15,5
9868,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
2877,Jet Airways,Banglore,Delhi,non-stop,4544,1,4
5177,Multiple carriers,Delhi,Cochin,1 stop,16108,1,6
10497,Jet Airways,Delhi,Cochin,2 stops,10368,18,5
3167,Jet Airways,Mumbai,Hyderabad,non-stop,8040,3,5
1362,Jet Airways,Delhi,Cochin,2 stops,15129,21,5
6541,Jet Airways,Kolkata,Banglore,1 stop,10844,18,5
1944,Air India,Delhi,Cochin,2 stops,10703,21,3
3230,Multiple carriers,Delhi,Cochin,1 stop,15603,6,3
8961,Jet Airways,Delhi,Cochin,2 stops,13882,6,6
486,Jet Airways,Banglore,New Delhi,1 stop,26890,1,3
9661,Jet Airways,Kolkata,Banglore,1 stop,13067,21,5
7406,GoAir,Delhi,Cochin,1 stop,7870,12,6
10210,Air India,Kolkata,Banglore,1 stop,6535,24,3
5017,SpiceJet,Banglore,Delhi,non-stop,3971,24,6
5422,GoAir,Banglore,Delhi,non-stop,4937,12,4
6442,Jet Airways,Delhi,Cochin,2 stops,13292,6,6
3365,Jet Airways,Banglore,Delhi,non-stop,8016,3,6
3640,Vistara,Banglore,New Delhi,non-stop,12123,18,3
8220,Jet Airways,Delhi,Cochin,1 stop,10262,24,6
1154,Jet Airways,Delhi,Cochin,2 stops,15129,9,5
6014,SpiceJet,Banglore,New Delhi,non-stop,6205,15,3
10397,Air India,Kolkata,Banglore,1 stop,7872,18,5
1214,Air Asia,Kolkata,Banglore,non-stop,4107,21,5
407,IndiGo,Banglore,Delhi,non-stop,4591,18,4
5440,IndiGo,Delhi,Cochin,1 stop,5073,27,3
8072,IndiGo,Banglore,Delhi,non-stop,4823,15,4
6912,Air India,Delhi,Cochin,1 stop,7480,12,6
10357,Jet Airways,Kolkata,Banglore,1 stop,14151,21,5
8789,Jet Airways,Banglore,Delhi,non-stop,4544,18,5
8127,Air India,Delhi,Cochin,2 stops,9968,9,6
8261,Air Asia,Kolkata,Banglore,non-stop,4409,21,4
6577,Jet Airways,Kolkata,Banglore,1 stop,14781,15,5
8684,SpiceJet,Kolkata,Banglore,non-stop,4174,1,6
7723,SpiceJet,Chennai,Kolkata,non-stop,3543,6,6
665,Air India,Kolkata,Banglore,2 stops,11642,18,5
6020,Multiple carriers,Delhi,Cochin,1 stop,8073,18,5
6051,IndiGo,Delhi,Cochin,1 stop,6818,18,5
8134,Jet Airways,Banglore,Delhi,non-stop,4544,27,4
642,Jet Airways,Kolkata,Banglore,1 stop,9899,12,6
9854,Multiple carriers,Delhi,Cochin,1 stop,7618,27,5
3802,Vistara,Kolkata,Banglore,1 stop,8505,1,4
176,IndiGo,Delhi,Cochin,1 stop,5073,3,4
6745,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
10582,Jet Airways,Kolkata,Banglore,1 stop,9663,6,5
6321,Air India,Banglore,New Delhi,2 stops,17135,1,3
787,Multiple carriers,Delhi,Cochin,1 stop,15353,6,3
7143,Air India,Delhi,Cochin,2 stops,10975,12,6
7109,Jet Airways,Delhi,Cochin,2 stops,13376,1,6
7670,IndiGo,Banglore,New Delhi,non-stop,10067,9,3
3227,Air Asia,Kolkata,Banglore,1 stop,5192,12,6
8677,Jet Airways,Delhi,Cochin,1 stop,15554,9,5
6012,Jet Airways,Kolkata,Banglore,1 stop,8586,12,5
8572,Multiple carriers,Delhi,Cochin,1 stop,13587,27,6
6542,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4
91,Multiple carriers,Delhi,Cochin,1 stop,17057,6,3
5572,Jet Airways,Banglore,Delhi,non-stop,7229,9,6
6426,IndiGo,Banglore,Delhi,non-stop,4823,18,5
6394,Jet Airways,Delhi,Cochin,1 stop,10577,9,6
10137,Jet Airways,Kolkata,Banglore,1 stop,10844,18,5
2599,Multiple carriers,Delhi,Cochin,1 stop,13727,15,5
1981,Jet Airways,Mumbai,Hyderabad,non-stop,4995,18,6
2925,Jet Airways,Mumbai,Hyderabad,non-stop,3210,24,5
530,Air India,Kolkata,Banglore,2 stops,13873,6,5
4294,Air India,Delhi,Cochin,non-stop,5201,21,6
997,Multiple carriers,Delhi,Cochin,1 stop,10407,27,5
3057,Jet Airways,Kolkata,Banglore,1 stop,12996,1,4
4645,Air India,Mumbai,Hyderabad,non-stop,3100,24,6
7766,Multiple carriers,Delhi,Cochin,1 stop,7878,3,6
4296,IndiGo,Mumbai,Hyderabad,non-stop,2754,24,3
6988,Air India,Delhi,Cochin,1 stop,7480,12,6
2324,Jet Airways,Kolkata,Banglore,1 stop,9663,9,5
9047,Jet Airways,Mumbai,Hyderabad,non-stop,4995,24,5
2166,Jet Airways,Mumbai,Hyderabad,non-stop,8040,21,5
7512,Multiple carriers,Delhi,Cochin,1 stop,13797,24,6
7900,Vistara,Banglore,Delhi,non-stop,5823,18,4
1431,IndiGo,Delhi,Cochin,1 stop,5458,6,6
5132,IndiGo,Banglore,Delhi,non-stop,4990,12,4
5549,SpiceJet,Kolkata,Banglore,non-stop,4622,1,3
6958,Jet Airways,Kolkata,Banglore,1 stop,12121,15,5
10449,Jet Airways,Kolkata,Banglore,1 stop,10031,24,3
156,Jet Airways,Delhi,Cochin,2 stops,14300,27,6
7036,Jet Airways,Delhi,Cochin,non-stop,7202,9,6
3108,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3
6582,Jet Airways,Mumbai,Hyderabad,non-stop,4050,1,6
6966,IndiGo,Kolkata,Banglore,non-stop,4804,9,6
4371,IndiGo,Banglore,New Delhi,non-stop,4944,21,3
7869,Air India,Delhi,Cochin,2 stops,10231,12,6
8110,Jet Airways,Mumbai,Hyderabad,non-stop,8040,18,3
3830,Jet Airways,Delhi,Cochin,2 stops,16274,21,5
495,Jet Airways,Kolkata,Banglore,1 stop,9663,6,5
4357,GoAir,Banglore,Delhi,non-stop,3898,1,5
2333,Jet Airways,Banglore,New Delhi,1 stop,7280,21,3
4748,Jet Airways,Kolkata,Banglore,1 stop,11134,24,3
4154,Air India,Kolkata,Banglore,non-stop,4145,6,5
151,Jet Airways,Delhi,Cochin,2 stops,9270,21,3
7957,Air India,Banglore,New Delhi,1 stop,13912,6,3
695,IndiGo,Delhi,Cochin,1 stop,7514,27,5
4918,Jet Airways,Delhi,Cochin,1 stop,10262,6,6
6356,SpiceJet,Banglore,Delhi,non-stop,4991,3,5
1745,IndiGo,Banglore,New Delhi,non-stop,6860,21,3
3023,Jet Airways,Kolkata,Banglore,1 stop,10844,21,5
167,SpiceJet,Banglore,Delhi,non-stop,3311,21,5
6324,IndiGo,Delhi,Cochin,1 stop,8258,3,3
8740,Multiple carriers,Delhi,Cochin,1 stop,7530,1,6
2884,Air Asia,Delhi,Cochin,1 stop,6752,15,5
9086,Multiple carriers,Delhi,Cochin,1 stop,7154,27,3
5835,Multiple carriers,Delhi,Cochin,1 stop,13377,24,6
6574,Air India,Kolkata,Banglore,1 stop,8996,6,5
2902,Air India,Delhi,Cochin,2 stops,11753,24,6
3755,IndiGo,Banglore,Delhi,non-stop,3943,3,5
3053,Multiple carriers,Delhi,Cochin,1 stop,10276,6,3
6447,Jet Airways,Kolkata,Banglore,1 stop,10844,21,5
9073,Jet Airways,Delhi,Cochin,2 stops,13292,3,6
10660,Vistara,Banglore,New Delhi,non-stop,4878,21,3
4509,IndiGo,Chennai,Kolkata,non-stop,3540,1,6
4100,Jet Airways,Banglore,Delhi,non-stop,7229,27,5
6686,Jet Airways,Delhi,Cochin,1 stop,18371,24,6
2288,GoAir,Delhi,Cochin,1 stop,4201,6,4
7849,IndiGo,Delhi,Cochin,1 stop,6316,27,3
10682,Air India,Delhi,Cochin,2 stops,11753,9,5
608,Jet Airways,Kolkata,Banglore,1 stop,9663,1,5
5917,Jet Airways,Kolkata,Banglore,1 stop,14151,15,5
7969,IndiGo,Banglore,Delhi,non-stop,4823,3,5
3525,Jet Airways,Banglore,Delhi,non-stop,7229,9,4
8230,SpiceJet,Delhi,Cochin,1 stop,6297,9,6
428,SpiceJet,Banglore,Delhi,non-stop,3971,9,4
10606,Jet Airways,Kolkata,Banglore,1 stop,14781,1,5
7114,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4
4688,IndiGo,Banglore,New Delhi,non-stop,6144,24,3
426,Vistara Premium economy,Banglore,New Delhi,non-stop,11793,3,3
2235,Multiple carriers,Delhi,Cochin,1 stop,7155,24,6
100,Jet Airways,Kolkata,Banglore,1 stop,14781,15,5
9065,Jet Airways,Delhi,Cochin,1 stop,15554,9,5
8581,SpiceJet,Mumbai,Hyderabad,non-stop,2017,3,5
2779,Jet Airways,Kolkata,Banglore,1 stop,12692,12,6
6540,Multiple carriers,Delhi,Cochin,1 stop,7670,9,5
5283,SpiceJet,Chennai,Kolkata,non-stop,3597,3,6
5519,Multiple carriers,Delhi,Cochin,1 stop,13377,6,6
6826,IndiGo,Kolkata,Banglore,non-stop,5224,24,5
4884,Jet Airways,Kolkata,Banglore,1 stop,10953,12,5
10284,Jet Airways,Mumbai,Hyderabad,non-stop,8040,27,6
3313,Jet Airways,Mumbai,Hyderabad,non-stop,3210,6,5
10389,Air India,Kolkata,Banglore,2 stops,14424,15,5
8449,SpiceJet,Delhi,Cochin,1 stop,4957,21,3
9747,Air India,Kolkata,Banglore,1 stop,6612,9,5
6963,IndiGo,Kolkata,Banglore,1 stop,4226,1,5
6801,Jet Airways,Delhi,Cochin,1 stop,10262,9,6
7325,IndiGo,Banglore,Delhi,non-stop,4823,18,6
9846,Multiple carriers,Delhi,Cochin,2 stops,11966,3,3
9230,Jet Airways,Delhi,Cochin,1 stop,15764,6,3
1469,Jet Airways,Kolkata,Banglore,1 stop,14151,24,5
5552,IndiGo,Kolkata,Banglore,non-stop,4804,3,6
2246,Jet Airways,Kolkata,Banglore,1 stop,8586,21,5
5150,Air India,Delhi,Cochin,non-stop,6094,21,4
3940,Air India,Banglore,New Delhi,1 stop,11707,12,3
1751,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
6626,Multiple carriers,Delhi,Cochin,1 stop,13377,6,6
6802,Vistara,Banglore,Delhi,non-stop,5613,6,4
573,Jet Airways,Kolkata,Banglore,1 stop,11134,24,3
9126,Jet Airways,Delhi,Cochin,1 stop,12373,9,5
4074,Jet Airways,Kolkata,Banglore,1 stop,13584,6,5
7511,Multiple carriers,Delhi,Cochin,1 stop,10407,27,5
5614,IndiGo,Mumbai,Hyderabad,non-stop,2227,15,6
9845,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
3822,IndiGo,Banglore,Delhi,non-stop,4591,18,4
1994,IndiGo,Mumbai,Hyderabad,non-stop,4049,18,6
7669,SpiceJet,Kolkata,Banglore,non-stop,5725,24,3
6462,SpiceJet,Kolkata,Banglore,non-stop,3841,3,5
10047,IndiGo,Chennai,Kolkata,non-stop,5277,24,3
3733,SpiceJet,Kolkata,Banglore,non-stop,3847,27,3
2133,Jet Airways,Banglore,Delhi,non-stop,7229,1,4
10237,Air Asia,Banglore,Delhi,non-stop,3383,6,4
4430,Air India,Kolkata,Banglore,1 stop,8450,12,5
3025,Jet Airways,Delhi,Cochin,2 stops,11150,27,6
5648,IndiGo,Delhi,Cochin,1 stop,5298,6,4
917,Multiple carriers,Delhi,Cochin,1 stop,7198,12,6
